fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,1;1,1",1,144,6600,20,5.41949743,15.2947336
"2;24,48;1,1;1,1",1,144,6600,21,5.41925065,15.29501045
"2;24,48;1,1;1,1",1,144,6600,22,5.41964698,15.29461917
"2;24,48;1,1;1,1",1,144,6600,23,5.453667,15.29467711
"2;24,48;1,1;1,1",1,144,6600,24,5.45357032,15.29457633
"2;24,48;1,1;1,1",1,144,6600,25,5.45344446,15.29470649
"2;24,48;1,1;1,1",1,144,6600,26,5.45361481,15.29453531
"2;24,48;1,1;1,1",1,144,6600,27,5.45348757,15.29465015
"2;24,48;1,1;1,1",1,144,6600,28,5.45351548,15.29463295
"2;24,48;1,1;1,1",1,144,6600,29,5.45357885,15.29455759
"2;24,48;1,1;1,1",1,144,6600,30,5.45330126,15.29486493
"2;24,48;1,1;1,1",1,144,6600,31,5.41953607,15.29448857
"2;24,48;1,1;1,1",1,144,6600,32,5.41916742,15.29488445
"2;24,48;1,1;1,1",1,144,6600,33,5.41947925,15.29455952
"2;24,48;1,1;1,1",1,144,6600,34,5.41948864,15.294536
"2;24,48;1,1;1,1",1,144,6600,35,5.4537255,15.29446646
"2;24,48;1,1;1,1",1,144,6600,36,5.42747565,15.29474015
"2;24,48;1,1;1,1",1,144,6600,37,5.42749168,15.294707
"2;24,48;1,1;1,1",1,144,6600,38,5.42752212,15.2947099
"2;24,48;1,1;1,1",1,144,6600,39,5.42756267,15.29464307
"2;24,48;1,1;1,1",1,144,6600,40,5.42751455,15.29468334
"2;24,48;1,1;1,1",1,144,6600,41,5.42748351,15.29474166
"2;24,48;1,1;1,1",1,144,6600,42,5.42752271,15.29467576
"2;24,48;1,1;1,1",1,144,6600,43,5.34942514,15.29458918
"2;24,48;1,1;1,1",1,144,6600,44,5.34924311,15.2947589
"2;24,48;1,1;1,1",1,144,6600,45,5.34924653,15.29475548
"2;24,48;1,1;1,1",1,144,6600,46,5.34934554,15.29467451
"2;24,48;1,1;1,1",1,144,6600,47,5.42752786,15.29467997
"2;24,48;1,1;1,1",1,144,6600,48,5.42761015,15.29462962
"2;24,48;1,1;1,1",1,144,6600,49,5.42760691,15.29457741
"2;24,48;1,1;1,1",1,144,6600,50,5.42749774,15.29468657
"2;24,48;1,1;1,1",1,144,6600,51,5.42769885,15.29450019
"2;24,48;1,1;1,1",1,144,6600,52,5.42758959,15.29459473
"2;24,48;1,1;1,1",1,144,6600,53,5.42750339,15.29468093
"2;24,48;1,1;1,1",1,144,6600,54,5.42752102,15.29467681
"2;24,48;1,1;1,1",1,144,6600,55,5.34927634,15.29472567
"2;24,48;1,1;1,1",1,144,6600,56,5.34931091,15.29469109
"2;24,48;1,1;1,1",1,144,6600,57,5.34928321,15.2947188
"2;24,48;1,1;1,1",1,144,6600,58,5.34926093,15.29476402
"2;24,48;1,1;1,1",1,144,6600,59,5.42764048,15.29454255
"2;24,48;1,1;1,1",1,144,6600,60,5.42748148,15.29471751
"2;24,48;1,1;1,1",1,144,6600,61,5.42750437,15.29467994
"2;24,48;1,1;1,1",1,144,6600,62,5.42768293,15.29450139
"2;24,48;1,1;1,1",1,144,6600,63,5.42762253,15.29461594
"2;24,48;1,1;1,1",1,144,6600,64,5.42757819,15.29465271
"2;24,48;1,1;1,1",1,144,6600,65,5.42743843,15.2947598
"2;24,48;1,1;1,1",1,144,6600,66,5.42742118,15.29476314
"2;24,48;1,1;1,1",1,144,6600,67,5.34929969,15.2947094
"2;24,48;1,1;1,1",1,144,6600,68,5.34917418,15.29485731
"2;24,48;1,1;1,1",1,144,6600,69,5.34919674,15.29480527
"2;24,48;1,1;1,1",1,144,6600,70,5.34948058,15.29452142
"2;24,48;1,1;1,1",1,144,6600,71,5.42751187,15.29468419
"2;24,48;1,1;1,1",1,144,6600,72,5.42758626,15.29459806
"2;24,48;1,1;1,1",1,144,6600,73,5.42757247,15.29466529
"2;24,48;1,1;1,1",1,144,6600,74,5.4275409,15.29466067
"2;24,48;1,1;1,1",1,144,6600,75,5.42739423,15.29479835
"2;24,48;1,1;1,1",1,144,6600,76,5.42762353,15.29462882
"2;24,48;1,1;1,1",1,144,6600,77,5.42756576,15.29462821
"2;24,48;1,1;1,1",1,144,6600,78,5.42765352,15.2945308
"2;24,48;1,1;1,1",1,144,6600,79,5.34939316,15.29467333
"2;24,48;1,1;1,1",1,144,6600,80,5.34931229,15.29471111
"2;24,48;1,1;1,1",1,144,6600,81,5.3493154,15.29474154
"2;24,48;1,1;1,1",1,144,6600,82,5.34940971,15.29460611
"2;24,48;1,1;1,1",1,144,6600,83,5.42736247,15.29483249
"2;24,48;1,1;1,1",1,144,6600,84,5.31138031,15.2948629
"2;24,48;1,1;1,1",1,144,6600,85,5.31166549,15.29456629
"2;24,48;1,1;1,1",1,144,6600,86,5.31164366,15.29459558
"2;24,48;1,1;1,1",1,144,6600,87,5.3115762,15.29466326
"2;24,48;1,1;1,1",1,144,6600,88,5.31145117,15.29478722
"2;24,48;1,1;1,1",1,144,6600,89,5.31149883,15.29472657
"2;24,48;1,1;1,1",1,144,6600,90,5.31163226,15.29464662
"2;24,48;1,1;1,1",1,144,6600,91,5.24288505,15.29465257
"2;24,48;1,1;1,1",1,144,6600,92,5.24289227,15.29464136
"2;24,48;1,1;1,1",1,144,6600,93,5.24284789,15.29469584
