topology,nb_roots,nb_proc,size,rank,communication_time,computation_time
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5744,0.63588875,0.29170553
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4459,0.63733584,0.29034812
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5646,0.63584976,0.2918408
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4915,0.63424557,0.29336454
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4462,0.63666028,0.29102435
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5739,0.63601416,0.29164998
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5829,0.63460579,0.29309041
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5648,0.63737718,0.29040179
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5463,0.63657084,0.29119827
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4460,0.6373799,0.29045237
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5741,0.63456912,0.2932156
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4551,0.63599184,0.29174304
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4825,0.63590209,0.29195413
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5742,0.63751541,0.29039151
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5649,0.63540751,0.29247753
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5007,0.6349214,0.29292407
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4914,0.63493785,0.29298704
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4639,0.63587229,0.29205206
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5096,0.63828167,0.2897597
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5195,0.63714484,0.2908008
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4828,0.63741828,0.29062618
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4827,0.63606366,0.291945
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5375,0.63647189,0.29158191
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5196,0.63800219,0.29008005
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5282,0.63679483,0.29124606
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4642,0.63589424,0.29214646
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4641,0.63560536,0.29242732
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5561,0.63498911,0.29310971
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5198,0.63593895,0.29218196
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5099,0.63698814,0.2912233
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5098,0.63532058,0.29286582
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4731,0.63747066,0.29079871
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5284,0.6359458,0.29231514
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5563,0.63664766,0.29156435
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4730,0.63579938,0.29237978
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5377,0.63621667,0.2920398
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4644,0.63777448,0.29055475
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4733,0.63616232,0.29209549
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5012,0.63724777,0.29108908
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5833,0.63790735,0.29050165
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5831,0.6379428,0.29039319
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4550,0.63604306,0.29234061
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5010,0.63438389,0.29397696
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4919,0.63703887,0.29138891
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5830,0.63724882,0.2911582
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4917,0.63462652,0.29361699
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5466,0.63454476,0.29313109
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5009,0.63591559,0.29247279
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4916,0.63723406,0.29119805
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5467,0.63751354,0.29096132
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5378,0.63677879,0.2917705
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5564,0.63655148,0.29199611
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5745,0.63593521,0.29264996
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5464,0.63681972,0.29168769
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5285,0.63380127,0.29472567
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5287,0.63625058,0.29228988
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5380,0.63765084,0.29080879
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5566,0.63741239,0.29112633
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5652,0.63574371,0.29285465
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5469,0.63719125,0.29138975
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5653,0.63759035,0.29106896
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4461,0.63665988,0.29196627
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5746,0.63578942,0.29284399
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5202,0.63506007,0.29360491
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5650,0.63843029,0.29026816
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5197,0.6382925,0.2904697
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5655,0.63732847,0.29141124
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5101,0.6381636,0.29063965
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5743,0.63626248,0.29259477
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5748,0.63711691,0.29176396
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4555,0.63561153,0.29320706
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4643,0.63821291,0.29065295
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4829,0.63513999,0.29364932
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5199,0.63541678,0.29350089
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4552,0.63556171,0.2934162
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4553,0.63818751,0.29073794
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5565,0.63720655,0.29179823
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4732,0.63691946,0.29205735
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5100,0.63735613,0.29169005
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5286,0.63879875,0.29024755
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5379,0.63706083,0.29195253
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5837,0.6359884,0.29309651
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5832,0.638917,0.29020456
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4645,0.63862767,0.29058688
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5468,0.63728357,0.29183989
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4918,0.63759194,0.29158869
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5011,0.63734665,0.29181617
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4735,0.63739266,0.291759
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5834,0.63655599,0.29265016
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4734,0.63760529,0.29161716
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5200,0.63753113,0.2916807
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4921,0.63817141,0.29095497
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5014,0.63723384,0.29215093
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5013,0.638171,0.29117531
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4646,0.6388651,0.29048245
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4830,0.63756106,0.29173128
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4737,0.63667715,0.29267029
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4920,0.63869257,0.29069773
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5654,0.63814382,0.29125236
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5835,0.63613492,0.29322029
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5747,0.63573538,0.29361934
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4648,0.63776089,0.29160376
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5105,0.6378011,0.29173213
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5656,0.64044584,0.28913315
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5749,0.63701931,0.29253013
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5103,0.63625491,0.29325863
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5102,0.63777974,0.29170845
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5470,0.63662332,0.29292162
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5288,0.63917298,0.290396
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5567,0.63651853,0.29298778
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5381,0.63808249,0.29144279
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5471,0.63619635,0.29345037
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5568,0.63741215,0.29227893
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5382,0.63856168,0.29118097
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5289,0.63697754,0.29266186
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5203,0.63759077,0.29208081
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5473,0.63744322,0.29229808
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5384,0.6374495,0.29229146
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5570,0.63904059,0.29070744
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5291,0.63886365,0.29087559
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5206,0.63777773,0.2919868
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4554,0.63597241,0.29374047
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5201,0.63622353,0.29352874
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5657,0.63810953,0.29176896
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5750,0.63821427,0.29168629
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5752,0.63872539,0.29119053
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5659,0.63746308,0.29237236
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5204,0.63903317,0.29089336
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4736,0.63888712,0.29108719
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5295,0.6362721,0.29371329
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5838,0.637128,0.29287077
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5388,0.63779375,0.29220842
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5839,0.63350366,0.29654067
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4647,0.63900219,0.29108804
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5472,0.63892871,0.29124214
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4922,0.63730583,0.29285387
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5015,0.6388871,0.29134763
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5836,0.63716418,0.29301386
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5841,0.63804312,0.29208199
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5658,0.63695194,0.29334608
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5751,0.63764858,0.29267962
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5104,0.63886939,0.29145351
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4738,0.63784163,0.29247887
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5569,0.63775865,0.29260945
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5383,0.63920815,0.29118271
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5290,0.63948532,0.29090843
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4832,0.63787014,0.29254273
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4834,0.63794158,0.29246636
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4831,0.63838805,0.29204942
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4739,0.63760186,0.29287258
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5106,0.6380175,0.29250222
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5107,0.63789166,0.29257722
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5385,0.63778302,0.29278035
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4741,0.63838205,0.29222364
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5571,0.63629071,0.29424035
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5292,0.63803883,0.29259563
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4923,0.63942817,0.29127449
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5016,0.64038325,0.29036194
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5574,0.63781212,0.29290685
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5205,0.6380486,0.29268191
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5474,0.63714258,0.29359994
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5475,0.63748808,0.2932961
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5840,0.63835087,0.29245484
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5477,0.63665786,0.29416449
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5572,0.63863203,0.29222748
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5386,0.63868843,0.29221207
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5293,0.64031617,0.2905415
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5660,0.63862551,0.29228251
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5753,0.63868625,0.29222876
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5754,0.63875083,0.29227001
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5661,0.63935326,0.29170363
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5842,0.63753291,0.29347604
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5389,0.63854304,0.29247591
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5296,0.6383511,0.292692
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5756,0.63993672,0.29112172
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5663,0.63849151,0.29256183
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5392,0.63977864,0.29131525
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5481,0.63889162,0.29230499
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4833,0.63874651,0.29246227
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4740,0.63982634,0.29148341
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5108,0.63859131,0.29272306
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5297,0.63804962,0.29331665
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5294,0.63949224,0.29189271
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5387,0.63726522,0.29411184
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5845,0.63889175,0.29248759
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5390,0.63600515,0.29534056
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5843,0.63644425,0.29497663
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5299,0.63852665,0.29290812
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5476,0.63869826,0.29286809
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5575,0.63939863,0.29211608
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5578,0.6396648,0.29194055
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5576,0.64127328,0.29045847
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5478,0.63938104,0.29237724
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5573,0.63749156,0.2941787
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5662,0.64087673,0.29087492
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5755,0.64108589,0.29061512
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4925,0.64030814,0.29137393
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5020,0.63971251,0.29204375
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5018,0.63998786,0.29177521
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5017,0.63955573,0.29222489
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4927,0.63905741,0.29267181
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4924,0.64047954,0.29137929
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5844,0.64091202,0.29087151
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5109,0.63818594,0.29371318
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5664,0.64221801,0.28975187
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5667,0.6389705,0.2929328
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5757,0.63914421,0.29273079
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5479,0.6414316,0.29064659
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5482,0.64171521,0.29045109
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5298,0.64000626,0.2921477
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5391,0.63919624,0.29291857
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5665,0.63935748,0.29282871
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5758,0.63847114,0.29377225
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5485,0.64154333,0.29071454
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5846,0.64039216,0.29199358
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5577,0.64100395,0.29149403
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5847,0.64020473,0.29224396
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5480,0.64091076,0.29162149
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5483,0.64047695,0.29205238
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5849,0.63836086,0.2941874
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5019,0.63965852,0.29291183
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,4926,0.63948959,0.29314259
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5760,0.64064533,0.29197191
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5666,0.64118307,0.29149501
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5668,0.64059457,0.29212474
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5759,0.64069474,0.29201376
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5671,0.64056633,0.29213774
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5669,0.64051434,0.29232224
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5111,0.64183789,0.2910571
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5110,0.64172581,0.29120594
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5113,0.63958305,0.29333935
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5848,0.63983054,0.29333602
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5484,0.64268827,0.29064478
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5850,0.64091016,0.29245233
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5670,0.64186992,0.29180088
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5851,0.6418478,0.29183379
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5112,0.64269307,0.29099994
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5764,0.64251989,0.29121252
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5762,0.64202342,0.29164836
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5761,0.64142633,0.2922888
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5853,0.64013222,0.29366596
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5852,0.64133203,0.2928795
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5763,0.64320876,0.29143389
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5854,0.64135485,0.29352791
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5857,0.64263375,0.29228021
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5855,0.64217185,0.2927315
"3;24,24,48;1,24,1;1,1,1",24,8649,9300,5856,0.64434575,0.29125635
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8648,0.47668149,0.29818217
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,92,0.47812978,0.30076291
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,185,0.48286504,0.29717161
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,278,0.48310833,0.29810273
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,371,0.48360192,0.29929605
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8556,0.48395713,0.29850991
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8557,0.48546887,0.29759913
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,464,0.48649344,0.29779254
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,557,0.48324812,0.30099262
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8558,0.48517742,0.29883761
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,650,0.48627781,0.29885176
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8559,0.48613359,0.29907816
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,0,0.48793251,0.29864661
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,743,0.4866868,0.2991324
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1,0.48724492,0.29974657
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8560,0.48850818,0.29768317
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8561,0.48828081,0.29780517
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,93,0.48986353,0.29736465
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,2,0.48949322,0.29846735
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,836,0.48812838,0.29901753
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,929,0.4892936,0.2978037
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,94,0.49024384,0.29764949
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8562,0.48810637,0.29921714
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,3,0.49042266,0.29818962
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,2975,0.48921377,0.29849492
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,186,0.49147208,0.29700587
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,95,0.49049725,0.29832736
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1022,0.48961519,0.29869709
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,187,0.49007537,0.2988894
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,4,0.49014353,0.29927787
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1115,0.4903241,0.29845293
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,96,0.49111687,0.29843616
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,279,0.49119055,0.29840099
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1487,0.49009614,0.29881386
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,3068,0.49112351,0.29781748
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8563,0.49064457,0.2985354
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,188,0.49103163,0.29897097
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,5,0.49271072,0.29756212
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,5951,0.49144655,0.29811581
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,3161,0.49097908,0.29867568
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,97,0.49233756,0.29807216
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,280,0.49238992,0.29817763
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8564,0.49103747,0.29891818
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,189,0.4925843,0.29814907
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,372,0.49288378,0.29789389
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1580,0.49322971,0.29709439
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1673,0.49149931,0.2987758
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,6,0.49433976,0.29697363
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1208,0.49139202,0.29899359
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,98,0.4939192,0.29734954
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8565,0.49172406,0.29888863
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,281,0.49284735,0.298467
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1859,0.49153787,0.29917679
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,6137,0.49205813,0.29879204
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,6044,0.49379968,0.29710946
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,3254,0.49221438,0.29867763
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,190,0.49174003,0.2998278
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,373,0.49284277,0.29890563
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,465,0.4911173,0.30059861
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1301,0.49275722,0.29835054
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,282,0.4926878,0.29920529
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,6323,0.49273572,0.29857719
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,7,0.49356875,0.29896882
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,99,0.49258561,0.29968747
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,191,0.4945007,0.29786657
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,3347,0.49304055,0.29869754
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,8566,0.49305682,0.29869279
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1766,0.49094563,0.30071341
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,374,0.49388498,0.29862317
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,1952,0.49345664,0.29840987
"3;24,24,48;1,24,22;1,1,1",528,8649,9300,466,0.49392059,0.29868362
